"facility_name","RN_Fluctuation","CNA_Fluctuation","avg_census"
"RIVIERA PALMS REHABILITATION CENTER","12.052465739403727","23.52537445738322","99.67777777777778"
"MAGNOLIA MANOR METHODIST NSG C","12.050989957142455","30.827036699128804","122.15555555555555"
"THE GREEN HOUSE COTTAGES OF POPLAR GROVE","12.033842208626565","26.41317661464453","107.03333333333333"
"GLEN BROOK REHABILITATION AND HEALTHCARE CENTER","12.015887400010977","21.715087488056554","183.05555555555554"
"ACCORDIUS HEALTH AT ROSE MANOR LLC","12.001167912653935","21.037218761490386","83.1"
"BERKLEY EAST HEALTHCARE CENTER","11.954615540520651","25.967797846420837","84.34444444444445"
"GOOD SAMARITAN SOCIETY - BEATRICE","11.941934450661078","20.33156451131744","60.577777777777776"
"AMBASSADOR  A VILLA CENTER","11.94116815719457","29.382878112515428","161.01111111111112"
"GOLDSBORO REHABILITATION AND HEALTHCARE CENTER","11.940280354490016","22.523620560337708","125.7"
"SOLON POINTE AT EMERALD RIDGE","11.939362831887664","20.979728987204833","90.34444444444445"
"AUBURN OAKS CARE CENTER","11.931683975026147","24.53494689457052","94.75555555555556"
"WINDSOR CARE CENTER OF SACRAMENTO","11.92123561593975","23.17050008181166","119.55555555555556"
"PRUITTHEALTH - EASTSIDE","11.920777894395684","22.49205112747061","78.08888888888889"
"TREND HEALTH & REHAB OF CARTHAGE LLC","11.91851102775014","24.941574832367778","80.43333333333334"
"OXFORD HEALTH & REHAB CENTER","11.897692851704823","26.455337640847162","97.68888888888888"
"AVENUE AT WOOSTER","11.897556112420304","26.131420236862475","76.94444444444444"
"FOREST CREEK VILLAGE","11.889263699145928","20.078646507162333","87.76666666666667"
"AUTUMN LAKE HEALTHCARE AT NEW BRITAIN","11.878547262895228","32.004231973566945","250.16666666666666"
"MERIDIAN REHABILITATION AND HEALTH CARE CENTER","11.878417002505989","23.43435760052938","89.4"
"ARISTACARE AT WHITING","11.875462444185873","20.648460273419957","133.0888888888889"
"INN AT FREEDOM VILLAGE  THE","11.868738104074248","22.59832044418248","90.84444444444445"
"AMBASSADOR MANOR NURSING CENTER","11.859805477308571","21.910381014357032","118.34444444444445"
"MAPLE GROVE HEALTH AND REHABILITATION CENTER","11.859308089380232","20.498050519122277","110.5111111111111"
"ABSOLUT CTR FOR NURSING & REHAB THREE RIVERS L L C","11.857192482319142","23.28640406694979","101.13333333333334"
"GRACE SKILLED NURSING AND THERAPY JENKS","11.844282768599628","26.540963014835413","115.63333333333334"
"ELIZA JENNINGS HOME","11.841883812751526","26.842555987489426","113.45555555555555"
"BRYAN COUNTY HLTH & REHAB CTR","11.836979511579507","22.038380454418565","82.65555555555555"
"BROADWAY VILLA POST ACUTE","11.825915922304045","23.85842431461261","126.11111111111111"
"FAIRLAWN HAVEN","11.81619979032504","27.732067525659826","87.58888888888889"
"DESERT MOUNTAIN CARE CENTER","11.814253902278432","32.99221049106518","89.5"
"RANCHO MIRAGE HEALTH AND REHABILITATION CENTER","11.803663660263695","20.53411352464101","85.94444444444444"
"AUTUMN LAKE HEALTHCARE AT VINELAND","11.79927136794751","31.457410291249158","162.77777777777777"
"RIVERVIEW HEALTH AND REHAB CENTER NORTH","11.776225005455176","32.461978175289076","142.4"
"WESTFORD NURSING AND REHABILITATION CENTER","11.768911630513626","23.85405791014399","103.95555555555555"
"ALLIANCE HEALTH AND REHABILITATION CENTER","11.759650056257142","24.434178324151368","79.78888888888889"
"MANOKIN NURSING AND REHAB","11.758894749606798","20.203891723009562","117.91111111111111"
"BEVERLY HILLS REHABILITATION CENTRE","11.758012985963605","27.23247130861205","136.72222222222223"
"MARQUIS CARE AT SHASTA","11.74881000511406","22.03651534186604","115.21111111111111"
"PANORAMA GARDENS NURSING AND REHABILITATION CENTER","11.747891444434586","23.097116141322886","139.37777777777777"
"ATLAS POST ACUTE AT WOODBURY COUNTRY CLUB","11.736238080611445","26.81170443632206","109.8"
"WINDER CENTER FOR NURSING AND HEALING","11.726051377120788","25.720002708511572","149.72222222222223"
"MCRAE MANOR NURSING HOME","11.723179073549625","20.916799841407222","77.78888888888889"
"PAOLI HEALTH AND LIVING COMMUNITY","11.698857408702933","22.089836801191385","95.15555555555555"
"BAYSHORE POINTE NURSING AND REHAB CENTER","11.698248118893101","24.139511412535988","95.84444444444445"
"EAST LAKE ARBOR","11.694102304756331","21.55860929001105","92.38888888888889"
"MID-TOWN OAKS POST-ACUTE","11.685865388510779","30.633298512668393","94.37777777777778"
"AUDUBON HEALTH AND REHAB","11.668590619469349","22.55552774295768","114.37777777777778"
"CASAS ADOBES POST ACUTE REHAB CENTER","11.659004439281823","26.99155783209802","152.8111111111111"
"FERNCREST MANOR LIVING CENTER","11.646406842998694","20.61271518605216","124.77777777777777"
"PELICAN POINTE POST ACUTE NURSING & REHABILITATION","11.63144067899834","24.27774069272805","99.73333333333333"
"SADIE G. MAYS HEALTH & REHABILITATION CENTER","11.630779402638014","28.845217524821877","141.84444444444443"
"JONESBORO NURSING AND REHABILITATION CENTER","11.627894558730432","29.526680749527788","118.62222222222222"
"VERANDA GARDENS & ASSISTED LIVING","11.623503413027983","21.643400068885263","89.5"
"ARABELLA HEALTH AND WELLNESS OF SELMA","11.621776898335945","23.13444514966245","131.24444444444444"
"ALBANY HEALTH CARE & REHABILITATION CENTER","11.599466710372669","20.010959076117953","78.27777777777777"
"LAKEVIEW NURSING CENTER","11.588591662616238","20.230917087189276","82.71111111111111"
"BROOKSIDE CARE CENTER","11.576141070707614","23.044180242946005","92.24444444444444"
"AMERICAN VILLAGE","11.574456415265907","21.749981218170873","123.47777777777777"
"PARK AVENUE HEALTHCARE & WELLNESS CENTER","11.571150021675956","34.88174942488833","214.88888888888889"
"ARCADIA CARE CLIFTON","11.569021109255338","20.120603652331774","73.8"
"RIVERBEND POST ACUTE REHABILITATION","11.564192559395536","20.617564721449636","109.37777777777778"
"ALDEN TERRACE CONVALESCENT HOSPITAL","11.557636758018303","23.433292278568477","196.26666666666668"
"CEARU MEDICAL RESORT","11.537822412076183","27.332825184405237","85.74444444444444"
"ASHTABULA COUNTY NURSING HOME","11.53164287695333","21.716369125402128","110.35555555555555"
"WESTCHESTER MANOR AT PROVIDENCE PLACE","11.529566481924439","20.054641649159173","120.22222222222223"
"PROMEDICA SKILLED NURSING & REHAB (WEST DEPTFORD)","11.521546792026532","23.593818224843687","134.8"
"COVINGTON COURT HEALTH AND REHABILITATION CENTER","11.51199326866171","21.429143766862534","129.94444444444446"
"THE PINES AT UTICA CENTER FOR NURSING AND REHAB","11.510630230448827","22.019010803542965","106.28888888888889"
"EXCEL CARE AT EGG HARBOR","11.501866771286732","28.785574946719812","116.5111111111111"
"SANTA ANITA CONVALESCENT HOSPITAL","11.495003781863947","54.77017860205154","358.53333333333336"
"INGLIS HOUSE","11.480632479630717","34.69920914004962","177.37777777777777"
"MOULTRIE CREEK NURSING AND REHAB CENTER","11.477950928044955","23.6046605898189","109.22222222222223"
"AYDEN HEALTHCARE OF WATERVILLE","11.472577164687408","25.79302943353493","73.53333333333333"
"NURSE CARE OF BUCKHEAD","11.469955109866742","30.588406852519768","188.8111111111111"
"THE ORCHARDS AT WAYNE","11.456551084401074","29.975831233871457","120.16666666666667"
"CASA REAL","11.453573894997328","23.161927627274448","109.97777777777777"
"BELLA VISTA HEALTH CENTER","11.437517493196118","21.467773900225872","91.33333333333333"
"ACCEL AT CRYSTAL PARK","11.428088263425678","21.50009215481269","53.36666666666667"
"WHITTIER PACIFIC CARE CENTER","11.42254151102097","27.312082698844915","94.38888888888889"
"PLACE AT MARTINEZ  THE","11.401352299615462","23.50327652210099","78.55555555555556"
"CARMEL HILLS WELLNESS & REHABILITATION","11.380676921879605","20.168248767035998","152.07777777777778"
"HARMONY COURT REHAB AND NURSING","11.37955953819312","24.68945070834202","104.71111111111111"
"REGENCY  A VILLA CENTER","11.369216385753703","36.254110109823934","210.77777777777777"
"ORCHARD HILL REHABILITATION AND HEALTHCARE CENTER","11.359228803677473","25.991827828283224","119.84444444444445"
"FAIRMONT SKILLED NURSING AND THERAPY","11.356843969342096","21.426579771374524","105.45555555555555"
"TEMECULA HEALTHCARE CENTER","11.354733119089811","22.422932951313324","108.52222222222223"
"UNIVERSAL HEALTH CARE & REHAB","11.346632426219257","20.420207978437606","91.94444444444444"
"SALINAS VALLEY POST ACUTE","11.33752001826249","29.680891549983926","87.85555555555555"
"MIDLANDS LIVING CENTER L L C","11.328298066287438","20.573375125266733","70.81111111111112"
"RIDGECREST HEALTH AND REHABILITATION","11.284788572184413","20.37530259045444","106.53333333333333"
"THE REGENCY SKILLED NURSING AND THERAPY","11.2812743663907","21.69189626853339","90.46666666666667"
"KATHERINE LUTHER RESIDENTIAL HLTH CARE & REHAB","11.277960122262838","25.534808468208944","103.97777777777777"
"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","11.27071660947742","20.12524659689915","110.5111111111111"
"SOUTH PASADENA CARE CENTER","11.260230464373905","29.433545317943775","147.06666666666666"
"SAGEPOINT NURSING AND REHABILITATION CENTER","11.259067523498063","20.215229312224245","117.1"
"TROY REHABILITATION AND HEALTHCARE CENTER","11.253959781508803","21.39656304977153","138.35555555555555"
"ADVANCED SUBACUTE REHABILITATION CENTER AT SEWELL","11.252650554452638","22.72946743991273","129.7888888888889"
"TRINITY VILLAGE MEDICAL CENTER","11.251797499567607","23.96322498573475","71.08888888888889"
"STRONGSVILLE HEALTHCARE AND REHABILITATION","11.249733316300889","20.889084933879367","91.11111111111111"
"AMBERWOODS OF FARMINGTON","11.246956136804867","20.901401277300327","121.97777777777777"
"BARNES-JEWISH EXTENDED CARE","11.242485699640302","25.805736135172594","66.83333333333333"
"LIFE CARE CENTER OF ATTLEBORO","11.227949268363234","26.71483749926863","113.72222222222223"
"AVENTURA AT TERRACE VIEW","11.216417486143722","26.945583283525117","146.1888888888889"
"BETHANY WOODS NURSING AND REHABILITATION CENTER","11.1975445273092","20.676510834303045","110.28888888888889"
"ABBOTT TERRACE HEALTH CENTER","11.196784249421345","22.47542144622943","195.16666666666666"
"NORTH HILL NURSING AND REHABILITATION CTR  LLC","11.188287153350267","31.569154541368498","161.74444444444444"
"PARK AVENUE HEALTH AND REHABILITATION CENTER","11.186528445297084","20.87497731894259","120.92222222222222"
"COMPLETE CARE AT BEY LEA  LLC","11.185697071540945","33.68916729773093","109.2"
"SENA KEAN NURSING AND REHABILITATION CENTER","11.184373719098165","20.409093115082673","109.05555555555556"
"WILLIAM BREMAN JEWISH HOME  THE","11.17283891853282","21.804286871409836","85.9"
"CARE ONE AT LOWELL","11.165789347279269","21.955068640606267","153.65555555555557"
"OAK HILL HEALTH & REHABILITATION","11.156584693465643","21.315784748940654","97.57777777777778"
"WESLEY GARDENS CORPORATION","11.141492632036845","24.3212733046289","117.6"
"THE SPRINGS SEARCY","11.134483853183625","21.232774978948395","107.81111111111112"
"ECHELON CARE & REHAB","11.11672755724824","26.746437441733566","230.9777777777778"
"SHADY GROVE NURSING AND REHABILITATION CENTER","11.091987131566707","21.432411982690038","138.12222222222223"
"CAMDEN HEALTH AND REHABILITATION","11.085410528943113","20.689880753029556","121.07777777777778"
"COUNTRYSIDE NURSING & REHAB CTR","11.083753947581481","21.176531516455523","148.6"
"UPLAND REHABILITATION AND CARE CENTER","11.056458705928296","49.77341680570898","188.66666666666666"
"CARE CENTER OF LAUREL","11.048862178487827","20.328506847651262","94.02222222222223"
"CRESTWOOD MANOR - 112","11.038149071130446","33.571741333470996","155.15555555555557"
"THE MANOR OF FARMINGTON HILLS","11.030174382101615","27.416975338037837","107.96666666666667"
"HILLCREST CENTER","11.023217974136008","25.22412660889129","165.35555555555555"
"HYDE PARK HEALTH CENTER","11.02186535205844","22.192506018789665","83.36666666666666"
"LANDMARK NURSING & REHABILITATION CTR OF WEST MON","11.018068849324415","21.60531967293112","121.31111111111112"
"UNIVERSITY MANOR HEALTH & REHA","11.013764362787326","23.35506137708495","143.24444444444444"
"THE PAVILION AT OCEAN POINT","11.003918070125339","24.157753198341073","126.85555555555555"
"CUPERTINO HEALTHCARE & WELLNESS CENTER","11.00174089243248","23.60100491443969","159.53333333333333"
"WESTBURY CENTER OF MCDONOUGH FOR NURSING & HEALING","10.994944431813952","27.973659052964194","142.2111111111111"
"PREFERRED CARE AT ABSECON","10.994224806171612","22.572067974810988","144.12222222222223"
"COLONIAL CARE CENTER","10.992261356427434","27.39607204458169","186.93333333333334"
"CYPRESS POINT NURSING & REHABILITATION CENTER","10.980311765005773","36.970154185019965","137.5222222222222"
"SENIOR CARE CENTER - BRUNSWICK","10.97764632717201","25.17764642017289","148.2111111111111"
"SIGNATURE HEALTHCARE OF ROANOKE RAPIDS","10.976984946637492","28.520872327984176","79.45555555555555"
"FIVE OAKS REHABILITATION AND CARE CENTER","10.964346631513042","24.629411003661705","137.04444444444445"
"MOUNTAIN VIEW  A NURSING AND REHABILITATION CENTE","10.95585035454852","23.71276057410743","176.7111111111111"
"FULTON CENTER FOR REHABILITATION AND HEALTHCARE","10.939909356529819","37.69398888089199","168.8111111111111"
"BEECH GROVE MEADOWS","10.937722311833495","23.56577155915542","75.75555555555556"
"BAKERSFIELD POST ACUTE","10.904486859675114","21.009567867999962","95.4"
"FOREST HILLS REHABILITATION & HEALTHCARE  CENTER","10.89332788390242","21.42642792240763","181.14444444444445"
"VINEYARD POST ACUTE","10.880100978167443","28.912471958887895","94.26666666666667"
"CARROLL LUTHERAN VILLAGE","10.879019876617534","20.805681102554306","68.27777777777777"
"COMPREHENSIVE REHAB & NURSING CTR AT WILLIAMSVILLE","10.87711660098798","24.45343933558402","109.05555555555556"
"BRICKYARD HEALTHCARE - MUNCIE CARE CENTER","10.865649331479398","20.80793501903874","102.87777777777778"
"LIGHTHOUSE  HEALTHCARE CENTER","10.85512189952046","20.565982074023925","111.03333333333333"
"FITCHBURG HEALTHCARE","10.854448773367807","22.505305463210835","129.5"
"HERITAGE MANOR OF STRATMORE NURSING & REHAB CTR","10.852037711862158","30.147829795234998","112.2"
"MS CARE CENTER OF ALCORN COUNTY  INC-SNF","10.844887601015126","24.764566987732447","94.04444444444445"
"MAPLE MANOR REHAB CENTER OF NOVI INC","10.824135953127511","20.17041338914948","54.888888888888886"
"CASA DE ORO CENTER","10.812155143780174","24.87164343264915","129.98888888888888"
"DEVONSHIRE CARE CENTER","10.810694203613764","22.48504973092744","81.01657458563535"
"LAKEPOINTE SENIOR CARE AND REHAB CENTER  L L C","10.790893895950322","24.436026737230865","123.92222222222222"
"MARYSVILLE POST-ACUTE","10.78833809826229","23.36721986535065","81.9"
"SOUTHLAND","10.785272115181261","27.63014558878531","112.13333333333334"
"YANCEYVILLE REHABILITATION AND HEALTHCARE CENTER","10.780207174683083","24.247964121652437","139.37777777777777"
"DELTA VIEW POST ACUTE","10.776076480116581","24.261142226905452","94.54444444444445"
"BELHAVEN NURSING & REHAB CENTER","10.750248959170424","22.349918075560186","163.7888888888889"
"LONE TREE POST ACUTE","10.748421419418294","26.77691323762175","100.84444444444445"
"RIDGEWAY POST ACUTE","10.741390199816585","22.318656103675075","72.33333333333333"
"ACCELA REHAB AND CARE CENTER AT SPRINGFIELD","10.739805629353336","20.10641003972262","106.81111111111112"
"SENIOR VILLAGE NURSING & REHABILITATION CENTER","10.739666912116062","22.729089174932017","125.02222222222223"
"THE VILLA AT CITY CENTER","10.730686525909423","33.60236693657899","139.4111111111111"
"ALLEGRIA VILLAGE","10.729080623995923","30.120161066703226","72.78888888888889"
"WESTBURY CENTER OF CONYERS FOR NURSING AND HEALING","10.72883335542776","31.529632040815407","163.4777777777778"
"HARBOUR MANOR HEALTH & LIVING COMMUNITY","10.725364079486392","22.734397954524212","120.58888888888889"
"GREENTREE MANOR NURSING AND REHABILITATION CENTER","10.706159453404979","20.110113690713135","77.92222222222222"
"MONROE SPRINGS SKILLED NURSING AND REHAB","10.70529083102854","21.35420305442294","83.72222222222223"
"GILPIN HALL","10.693538030884703","23.51525921035822","88.61111111111111"
"TRANSITIONS HEALTHCARE WASHINGTON PA","10.684063619608228","20.238743378260626","106.16666666666667"
"LAUREL LAKES REHABILITATION AND WELLNESS CENTER","10.681456273133193","23.520498172225498","160.23333333333332"
"WEST READING SKILLED NURSING AND REHABILITATION CE","10.669194172361784","21.937227466645478","132.38888888888889"
"HILLTOP AT BLUE RIVER  THE","10.666614146385665","21.586961077517273","128.6888888888889"
"WATER'S EDGE CENTER FOR HEALTH & REHAB","10.637727010741353","20.243560232330918","137.2111111111111"
"ABERCORN REHABILITATION CENTER","10.63128201598334","24.368007496014986","90.47777777777777"
"CANTON CENTER FOR NURSING AND HEALING LLC","10.604381189124645","23.479752520377406","93.8"
"PRUITTHEALTH - SYLVESTER","10.590156519342408","23.450482093683636","106.81111111111112"
"ST EDNA SUBACUTE AND REHABILITATION CENTER","10.571511175525748","20.380597713485173","131.73333333333332"
"LA BREA REHABILITATION CENTER","10.568540698880614","22.901169803975975","128.86666666666667"
